Product ID,Location ID,Date,On-Hand Quantity,Available Quantity,In-Transit Quantity,Safety Stock Level,Reorder Point,Inventory Value,Inventory Status
PROD004,WH001,6/20/25,207,153,37,33,183,"17,291",Available
PROD002,WH002,7/10/25,558,530,156,36,136,"10,754",Available
PROD003,WH001,7/7/25,184,113,95,33,120,"36,425",Available
PROD001,WH002,7/10/25,431,364,76,13,23,"37,948",Available
PROD003,WH001,6/20/25,504,414,166,71,159,"2,547",Available
PROD003,RTL01,7/3/25,227,137,146,111,59,"16,277",Available
PROD004,RTL01,7/7/25,584,584,48,68,102,"45,185",Available
PROD004,RTL02,6/20/25,823,773,162,60,189,"18,472",Available
PROD004,RTL02,7/4/25,218,143,150,48,138,"16,927",Available
PROD001,WH002,7/4/25,267,209,155,150,189,"43,010",Available
PROD001,RTL02,6/27/25,795,728,59,24,98,"37,692",Available
PROD002,RTL01,6/17/25,223,127,137,63,25,"16,539",Available
PROD004,WH001,6/28/25,850,815,131,55,162,"26,777",Available
PROD005,RTL02,6/21/25,691,594,29,144,121,"39,159",Available
PROD005,RTL02,6/19/25,204,131,23,116,146,"5,457",Available
PROD001,WH002,7/3/25,180,104,96,121,96,"33,717",Out of Stock
PROD002,WH001,6/19/25,61,19,109,145,162,"45,458",Out of Stock
PROD001,WH002,6/29/25,817,777,9,42,15,"13,629",Available
PROD003,RTL01,6/28/25,515,451,136,27,179,"3,720",Available
PROD002,WH001,6/23/25,641,568,169,89,129,"26,085",Available
PROD003,WH001,6/20/25,250,150,145,145,192,"12,590",Available
PROD003,RTL02,7/8/25,578,495,111,93,41,"37,712",Available
PROD004,RTL01,7/8/25,572,561,88,59,125,"41,999",Available
PROD001,RTL02,6/18/25,698,671,28,150,30,"2,241",Available
PROD003,RTL01,6/28/25,853,815,58,78,59,"38,579",Available
PROD002,WH002,6/17/25,811,791,95,15,121,"26,462",Available
PROD005,WH001,6/22/25,767,741,61,145,166,"13,529",Available
PROD004,RTL02,6/27/25,492,416,62,10,178,"46,232",Available
PROD005,WH002,7/9/25,694,620,199,123,190,"33,272",Available
PROD005,WH001,7/4/25,817,768,56,47,187,"41,388",Available
PROD004,WH002,6/22/25,722,656,89,17,197,"16,228",Available
PROD005,RTL02,7/3/25,361,348,135,126,16,"12,928",Available
PROD004,WH002,7/4/25,875,812,116,23,83,"15,162",Available
PROD004,RTL02,6/21/25,350,281,21,85,130,"20,460",Available
PROD001,RTL02,7/2/25,383,326,83,95,197,"45,954",Available
PROD004,WH001,6/17/25,318,318,169,58,130,"19,460",Available
PROD001,RTL02,6/16/25,255,161,34,134,28,"29,154",Available
PROD005,WH002,6/16/25,463,421,9,136,101,"35,972",Available
PROD005,RTL01,6/16/25,870,783,157,150,93,"15,211",Available
PROD003,WH001,7/9/25,672,623,39,119,121,"30,672",Available
PROD003,RTL01,6/15/25,150,60,48,118,12,"32,993",Out of Stock
PROD004,WH001,7/4/25,271,269,101,129,112,"19,689",Available
PROD001,RTL01,6/16/25,136,77,61,113,14,"3,934",Out of Stock
PROD003,WH002,6/29/25,973,878,176,63,156,"2,071",Available
PROD003,RTL02,6/14/25,169,74,169,148,177,"30,052",Low
PROD002,WH002,6/19/25,305,226,185,82,162,"14,272",Available
PROD005,RTL01,6/24/25,795,788,98,78,35,"35,688",Available
PROD003,WH002,7/9/25,498,446,153,121,40,"21,715",Available
PROD005,WH002,7/10/25,796,716,167,47,103,"23,443",Available
PROD002,RTL02,7/10/25,456,450,138,118,131,"11,393",Available
PROD003,RTL02,7/7/25,890,827,154,32,82,"33,267",Available
PROD004,WH001,6/11/25,801,731,34,124,147,"5,719",Available
PROD004,WH002,6/18/25,718,700,6,64,92,"2,460",Available
PROD002,WH001,6/21/25,662,662,8,28,146,"7,756",Available
PROD003,WH001,6/22/25,203,118,109,22,155,"47,451",Available
PROD004,WH002,6/14/25,695,659,72,139,131,"11,988",Available
PROD005,RTL01,6/10/25,63,62,75,73,85,"36,348",Out of Stock
PROD001,WH001,6/30/25,120,34,75,149,107,"2,365",Low
PROD001,WH002,6/30/25,437,398,132,71,45,"47,123",Available
PROD004,RTL02,6/29/25,496,450,120,138,42,"36,751",Available
PROD001,RTL01,6/28/25,412,405,20,126,95,"6,548",Available
PROD005,RTL02,6/21/25,567,529,155,34,144,"42,105",Available
PROD002,WH001,7/10/25,228,150,0,110,22,"17,103",Available
PROD001,WH002,7/1/25,972,961,139,119,145,"17,429",Available
PROD003,WH001,6/28/25,699,606,41,69,135,"36,729",Available
PROD005,WH002,7/10/25,51,22,56,90,84,"44,509",Available
PROD004,WH001,7/3/25,182,128,173,87,108,"5,021",Available
PROD005,WH001,7/4/25,371,292,19,73,82,"34,029",Available
PROD002,WH002,7/9/25,527,462,143,84,198,"32,805",Available
PROD004,RTL01,6/30/25,467,379,196,97,112,"30,465",Available
PROD002,RTL01,7/4/25,816,728,71,47,75,"12,742",Available
PROD005,WH001,6/27/25,278,181,173,78,118,"43,544",Available
PROD001,WH001,6/17/25,414,378,116,39,119,"36,292",Available
PROD001,RTL02,6/27/25,928,901,36,132,88,"47,760",Available
PROD003,WH001,6/11/25,641,634,64,125,153,"26,651",Available
PROD001,WH001,6/14/25,533,440,100,121,132,"43,197",Available
PROD002,RTL01,7/9/25,184,184,178,99,100,"14,592",Available
PROD005,WH001,6/18/25,330,324,79,73,79,"29,625",Available
PROD005,WH001,6/17/25,167,146,4,144,143,"10,421",Available
PROD004,RTL02,6/25/25,660,574,136,33,80,"11,005",Available
PROD002,RTL02,6/21/25,891,846,27,51,183,"4,205",Available
PROD002,RTL02,6/29/25,147,49,42,73,40,"45,429",Available
PROD004,WH001,6/23/25,611,579,94,56,105,"28,958",Available
PROD002,RTL01,6/28/25,610,594,56,74,92,"29,045",Available
PROD002,RTL01,7/1/25,803,790,35,92,101,"19,516",Available
PROD003,WH001,6/22/25,747,713,11,83,86,"37,926",Available
PROD005,WH001,6/10/25,782,762,2,43,143,"24,837",Available
PROD004,WH002,6/17/25,952,935,43,36,170,"40,046",Available
PROD003,WH002,6/12/25,62,4,34,143,180,"42,367",Low
PROD001,WH001,7/9/25,565,546,1,51,193,"48,207",Available
PROD004,WH001,6/30/25,952,853,11,58,186,"42,059",Available
PROD005,RTL02,6/19/25,883,823,18,34,115,"38,037",Available
PROD005,WH001,6/12/25,829,797,101,126,66,"26,374",Available
PROD005,RTL01,6/30/25,787,772,54,19,51,"12,936",Available
PROD004,RTL01,6/23/25,204,194,52,74,157,"10,235",Available
PROD003,WH002,6/30/25,735,734,147,80,62,"13,293",Available
PROD004,RTL01,7/6/25,816,759,133,69,167,"43,179",Available
PROD004,RTL02,6/14/25,52,0,117,81,122,"33,091",Low
PROD003,RTL02,7/8/25,811,779,17,148,106,"27,916",Available
PROD003,WH002,7/4/25,911,874,96,31,91,"40,047",Available
PROD002,WH001,7/3/25,383,291,85,145,140,"27,771",Available
PROD001,RTL01,6/23/25,926,877,60,31,89,"48,376",Available
PROD001,RTL01,6/18/25,316,264,36,10,33,"48,598",Available
PROD003,RTL01,6/10/25,61,60,182,18,134,"42,639",Available
PROD005,WH001,6/23/25,154,105,83,78,177,"14,236",Available
PROD002,RTL02,7/8/25,245,180,124,16,20,"38,329",Available
PROD004,WH001,6/16/25,722,695,131,48,170,"49,635",Available
PROD005,RTL01,7/1/25,228,196,60,64,43,"49,398",Available
PROD005,RTL02,7/2/25,867,826,17,26,53,"25,274",Available
PROD001,RTL02,7/9/25,602,549,26,37,142,"22,332",Available
PROD004,WH001,7/7/25,864,772,155,46,78,"8,590",Available
PROD003,WH001,6/22/25,937,910,127,20,47,"15,523",Available
PROD004,WH001,7/3/25,887,837,2,27,44,"11,401",Available
PROD005,WH001,6/24/25,534,464,41,60,81,"15,460",Available
PROD002,WH001,7/3/25,488,447,175,79,50,"24,608",Available
PROD001,RTL01,7/10/25,453,450,180,11,199,"6,326",Available
PROD002,RTL01,7/1/25,690,601,18,120,91,"9,486",Available
PROD005,RTL01,7/10/25,714,645,59,129,19,"46,156",Available
PROD002,RTL01,6/24/25,106,71,139,59,182,"25,423",Available
PROD003,RTL01,6/16/25,190,167,92,14,180,"6,031",Available
PROD002,RTL01,6/11/25,442,379,138,150,162,"23,157",Available
PROD002,WH002,7/3/25,386,355,34,76,50,"46,756",Available
PROD005,WH002,6/11/25,489,478,57,106,57,"23,528",Available
PROD005,WH001,7/9/25,945,925,54,38,93,"19,605",Available
PROD001,WH001,6/10/25,76,1,81,96,110,"20,778",Low
PROD005,RTL01,6/26/25,820,820,70,113,90,"10,927",Available
PROD002,WH002,7/5/25,106,77,181,150,122,"38,758",Out of Stock
PROD004,WH002,7/2/25,481,389,115,71,20,"7,737",Available
PROD004,RTL02,7/4/25,672,656,198,132,44,"48,204",Available
PROD002,WH002,7/8/25,994,977,7,91,146,"39,721",Available
PROD005,RTL02,7/1/25,108,61,34,58,187,"39,956",Available
PROD004,WH001,6/28/25,519,478,74,72,32,"11,182",Available
PROD004,RTL02,6/23/25,395,329,149,57,123,"28,332",Available
PROD001,RTL01,6/23/25,835,789,186,123,184,"38,802",Available
PROD004,RTL02,6/22/25,69,59,108,63,138,"11,130",Out of Stock
PROD005,RTL01,7/4/25,452,445,167,64,114,"3,139",Available
PROD002,WH001,7/9/25,732,661,31,99,11,"30,573",Available
PROD004,RTL01,6/11/25,361,324,44,91,193,"28,048",Available
PROD003,WH002,6/22/25,982,914,19,100,181,"46,796",Available
PROD002,WH002,6/23/25,896,851,164,79,84,"44,241",Available
PROD002,RTL01,6/13/25,387,336,150,59,170,"36,664",Available
PROD003,WH002,6/26/25,663,654,8,26,150,"31,446",Available
PROD001,RTL02,6/25/25,575,482,105,69,97,"4,183",Available
PROD001,RTL01,7/6/25,687,684,34,11,198,"4,461",Available
PROD002,RTL02,6/16/25,836,747,168,143,91,"9,706",Available
PROD003,WH001,6/21/25,665,570,109,32,113,"7,720",Available
PROD004,WH002,6/16/25,879,807,29,117,174,"7,221",Available
PROD005,RTL02,6/20/25,102,84,97,72,116,"37,232",Available
PROD002,WH001,6/11/25,866,805,16,102,32,"12,992",Available
PROD005,WH002,7/2/25,515,418,76,122,45,"7,331",Available
PROD004,WH002,7/8/25,221,170,114,65,30,"29,476",Available
PROD001,RTL01,6/28/25,947,905,167,111,144,"32,570",Available
PROD001,WH001,7/3/25,521,519,124,17,165,"2,681",Available
PROD002,WH002,6/23/25,150,145,37,11,169,"32,505",Available
PROD002,RTL02,6/26/25,500,424,3,117,14,"32,792",Available
PROD002,RTL02,6/23/25,936,927,130,107,170,"34,699",Available
PROD005,RTL02,7/10/25,932,842,62,140,120,"13,511",Available
PROD005,WH001,6/16/25,209,193,17,61,102,"20,281",Available
PROD003,WH001,6/21/25,371,357,180,128,76,"1,232",Available
PROD001,RTL02,6/25/25,634,561,5,125,67,"36,528",Available
PROD002,WH002,7/3/25,85,0,72,146,93,"20,053",Low
PROD005,WH001,6/28/25,193,168,143,26,11,"22,400",Available
PROD001,WH001,6/18/25,974,912,179,16,67,"41,690",Available
PROD002,WH002,6/20/25,207,187,168,41,103,"38,911",Available
PROD005,WH001,6/25/25,583,520,118,20,186,"49,226",Available
PROD005,WH002,7/9/25,679,632,133,21,92,"48,787",Available
PROD003,WH002,6/21/25,367,301,27,95,15,"30,115",Available
PROD004,RTL01,6/29/25,889,792,153,33,105,"20,364",Available
PROD004,RTL01,6/20/25,994,962,31,18,10,"21,674",Available
PROD004,RTL02,6/24/25,216,141,122,74,34,"12,247",Available
PROD005,WH002,7/6/25,691,640,53,119,170,"38,616",Available
PROD003,RTL01,6/23/25,409,314,145,48,46,"39,345",Available
PROD001,WH002,7/2/25,749,682,14,130,39,"32,304",Available
PROD003,RTL01,6/10/25,912,901,61,20,22,"26,528",Available
PROD002,WH002,6/10/25,765,738,26,57,195,"1,915",Available
PROD001,RTL01,6/21/25,730,684,77,65,22,"27,430",Available
PROD001,RTL01,6/30/25,754,748,103,107,178,"44,931",Available
PROD004,RTL01,6/22/25,300,217,123,119,48,"47,721",Available
PROD002,RTL01,7/8/25,727,707,195,67,193,"38,312",Available
PROD004,WH002,7/10/25,930,910,72,117,167,"1,910",Available
PROD004,RTL01,6/25/25,652,568,82,107,170,"31,399",Available
PROD001,WH001,7/6/25,428,364,65,79,154,"25,270",Available
PROD001,WH001,6/24/25,298,267,193,18,32,"31,449",Available
PROD003,RTL01,6/16/25,271,205,105,144,198,"8,534",Available
PROD004,WH001,6/27/25,59,7,197,47,159,"30,969",Out of Stock
PROD002,WH001,7/1/25,124,123,73,77,52,"38,342",Available
PROD005,WH002,6/19/25,609,600,126,75,126,"14,006",Available
PROD001,RTL02,6/30/25,838,829,54,115,130,"49,910",Available
PROD005,WH002,6/21/25,887,850,179,65,54,"33,156",Available
PROD004,WH001,7/10/25,410,379,152,62,166,"29,114",Available
PROD001,RTL02,6/11/25,233,208,31,139,55,"44,015",Available
PROD002,WH001,6/26/25,494,410,47,95,103,"32,647",Available
PROD002,RTL02,6/16/25,810,711,80,112,44,"11,901",Available
PROD003,WH002,6/21/25,415,319,142,148,183,"5,085",Available
PROD004,WH001,7/1/25,532,464,117,111,130,"10,865",Available
PROD001,RTL02,6/29/25,252,224,13,113,20,"19,946",Available
PROD003,WH002,6/10/25,146,81,31,16,17,"27,204",Available
PROD005,WH001,6/20/25,843,793,131,149,43,"33,353",Available
PROD005,WH002,6/17/25,781,718,2,55,40,"33,903",Available
PROD003,WH002,7/7/25,841,840,30,75,198,"18,075",Available
PROD004,WH001,6/26/25,590,533,151,103,155,"18,383",Available
PROD005,RTL02,6/15/25,218,121,57,118,11,"38,525",Available
PROD004,RTL02,7/9/25,982,891,183,49,53,"39,796",Available
PROD001,RTL02,7/6/25,107,23,151,80,18,"37,191",Low
PROD002,WH001,6/26/25,271,217,181,19,108,"8,070",Available
PROD005,WH001,6/27/25,633,600,57,118,79,"31,036",Available
PROD003,RTL01,6/28/25,289,259,190,65,119,"11,525",Available
PROD002,WH002,7/4/25,793,774,17,85,34,"28,266",Available
PROD003,RTL02,6/12/25,773,771,70,48,43,"37,259",Available
PROD003,RTL02,6/30/25,591,492,197,149,55,"4,934",Available
PROD005,WH002,6/19/25,659,590,51,108,80,"43,785",Available
PROD001,RTL01,6/17/25,896,842,122,60,15,"46,567",Available
PROD001,RTL01,6/15/25,240,193,29,16,154,"29,612",Available
PROD004,RTL01,6/13/25,451,419,194,125,81,"39,282",Available
PROD001,WH001,7/3/25,825,738,111,115,37,"17,462",Available
PROD003,WH001,7/5/25,476,457,114,125,97,"42,964",Available
PROD003,RTL02,7/3/25,211,174,123,101,39,"10,675",Available
PROD001,WH001,6/11/25,621,549,11,46,169,"3,354",Available
PROD001,RTL01,7/6/25,495,420,116,53,30,"44,752",Available
PROD004,RTL02,6/28/25,571,511,131,135,153,"27,902",Available
PROD003,WH001,7/1/25,522,427,189,37,184,"22,406",Available
PROD002,RTL02,6/26/25,556,486,136,41,116,"49,766",Available
PROD001,WH002,7/1/25,474,421,130,91,139,"42,312",Available
PROD002,WH001,6/19/25,50,0,46,72,182,"5,297",Out of Stock
PROD003,WH001,7/7/25,559,551,164,60,164,"16,572",Available
PROD002,RTL02,7/1/25,608,607,178,71,117,"24,469",Available
PROD002,RTL02,7/10/25,588,556,34,90,73,"20,666",Available
PROD005,WH002,7/5/25,295,294,67,136,118,"36,021",Available
PROD001,WH001,6/18/25,195,188,67,75,77,"33,112",Available
PROD001,RTL02,6/21/25,275,214,109,49,74,"20,353",Available
PROD001,RTL01,6/22/25,259,241,40,51,134,"19,249",Available
PROD004,WH001,6/25/25,891,835,41,134,121,"36,165",Available
PROD005,WH002,6/23/25,655,654,15,122,95,"30,853",Available
PROD001,RTL01,6/14/25,513,462,141,51,110,"13,325",Available
PROD004,WH002,7/10/25,828,827,156,91,140,"24,475",Available
PROD004,WH001,7/2/25,157,145,161,112,86,"8,407",Available
PROD005,WH002,6/15/25,90,3,181,134,99,"47,938",Available
PROD002,RTL02,7/1/25,229,166,10,57,166,"16,484",Available
PROD001,RTL01,6/18/25,623,567,128,73,125,"11,043",Available
PROD003,WH001,6/29/25,301,270,53,133,69,"1,677",Available
PROD002,RTL02,6/21/25,982,966,76,25,34,"8,531",Available
PROD001,RTL01,7/6/25,190,148,191,39,132,"11,503",Available
PROD001,WH002,6/14/25,78,13,137,56,29,"9,910",Available
PROD003,RTL02,6/22/25,626,615,100,47,87,"7,869",Available
PROD001,WH001,6/18/25,128,95,61,43,63,"24,508",Available
PROD002,WH002,6/16/25,181,130,48,147,56,"9,215",Out of Stock
PROD004,WH001,7/3/25,163,68,79,67,158,"8,027",Available
PROD004,WH002,6/18/25,724,689,49,39,94,"42,811",Available
PROD002,WH002,6/28/25,501,447,39,54,108,"12,892",Available
PROD001,RTL02,7/9/25,532,529,97,63,15,"5,816",Available
PROD005,WH002,6/25/25,388,304,57,16,125,"36,454",Available
PROD003,WH002,6/10/25,806,754,97,93,28,"12,993",Available
PROD002,WH001,6/22/25,738,652,19,90,24,"44,246",Available
PROD001,RTL02,6/29/25,570,516,17,117,31,"32,120",Available
PROD002,WH001,6/20/25,140,56,128,145,167,"17,183",Low
PROD005,RTL02,7/6/25,457,408,49,13,114,"31,282",Available
PROD002,RTL01,6/27/25,159,110,98,145,124,"35,867",Available
PROD001,WH001,6/21/25,224,157,93,81,68,"41,013",Available
PROD002,WH001,6/28/25,293,197,155,150,169,"48,889",Available
PROD004,RTL01,7/6/25,536,500,149,102,72,"20,741",Available
PROD003,RTL02,6/14/25,381,337,116,12,154,"33,002",Available
PROD005,RTL01,6/19/25,328,232,91,50,25,"19,349",Available
PROD004,RTL01,7/6/25,63,27,161,105,189,"12,135",Low
PROD001,WH001,6/11/25,622,541,34,103,117,"4,404",Available
PROD004,RTL01,6/19/25,944,867,32,84,42,"44,007",Available
PROD005,WH002,6/21/25,691,621,28,113,180,"15,574",Available
PROD003,RTL02,6/19/25,951,926,32,131,19,"33,578",Available
PROD002,WH002,7/8/25,862,841,129,74,149,"23,777",Available
PROD003,WH001,6/21/25,151,54,170,100,149,"10,772",Out of Stock
PROD001,WH001,6/22/25,570,545,8,101,184,"21,801",Available
PROD002,RTL02,6/19/25,674,605,109,149,103,"23,304",Available
PROD002,WH002,6/22/25,872,850,42,122,82,"29,326",Available
PROD003,RTL01,6/16/25,211,197,186,38,62,"2,521",Available
PROD005,RTL02,6/29/25,416,371,187,128,155,"34,632",Available
PROD003,RTL02,6/15/25,472,409,60,50,160,"33,622",Available
PROD002,RTL01,6/30/25,713,621,128,123,128,"12,373",Available
PROD002,WH002,7/6/25,998,929,100,62,76,"48,343",Available
PROD004,WH002,6/26/25,231,149,152,116,155,"27,712",Available
PROD005,WH001,6/14/25,466,446,10,89,168,"26,557",Available
PROD003,RTL01,7/6/25,816,762,70,94,77,"30,542",Available
PROD003,RTL01,6/29/25,273,243,185,50,178,"9,299",Available
PROD002,RTL01,6/23/25,817,731,171,109,114,"17,452",Available
PROD003,WH002,6/18/25,680,644,89,97,67,"2,285",Available
PROD003,WH002,7/5/25,715,634,1,128,176,"44,280",Available
PROD004,RTL02,6/16/25,670,570,44,150,67,"42,168",Available
PROD001,RTL02,7/8/25,420,420,167,100,40,"46,039",Available
PROD002,RTL02,7/2/25,969,903,166,18,164,"32,656",Available
PROD003,RTL02,7/10/25,997,899,9,19,11,"35,699",Available
PROD004,RTL02,7/8/25,245,220,151,10,196,"2,861",Available
PROD002,WH001,7/1/25,200,127,75,123,71,"17,724",Available
PROD005,RTL01,7/10/25,388,366,38,22,128,"16,056",Available
PROD004,WH002,6/25/25,827,752,173,12,125,"46,162",Available
PROD002,RTL01,6/27/25,615,595,189,25,80,"9,558",Available
PROD005,RTL01,6/13/25,153,113,181,64,74,"15,905",Available
PROD005,RTL02,6/18/25,669,668,45,26,88,"32,097",Available
PROD005,RTL01,7/3/25,977,901,120,36,179,"30,913",Available
PROD004,WH001,7/6/25,727,655,180,11,124,"8,457",Available
PROD004,WH002,6/21/25,431,428,17,69,36,"32,365",Available
PROD005,RTL02,6/16/25,113,80,104,57,23,"4,207",Available
PROD002,WH002,6/15/25,959,936,126,34,13,"10,221",Available
PROD003,WH002,6/23/25,454,356,189,58,200,"11,343",Available
PROD005,WH001,6/24/25,145,145,133,74,165,"10,771",Available
PROD002,WH001,7/4/25,888,862,192,69,110,"4,609",Available
PROD001,WH001,7/5/25,437,400,166,83,73,"32,673",Available
PROD005,WH002,6/30/25,585,504,199,122,18,"49,672",Available
PROD004,WH001,6/18/25,957,859,137,29,11,"45,015",Available
PROD001,RTL01,6/10/25,571,474,138,85,192,"9,746",Available
PROD002,RTL02,6/22/25,890,798,5,108,189,"31,383",Available
PROD001,WH002,7/9/25,96,41,178,44,136,"17,012",Available
PROD004,RTL01,6/26/25,624,536,176,124,156,"25,943",Available
PROD003,RTL02,6/25/25,618,577,119,105,17,"21,676",Available
PROD005,RTL01,6/16/25,884,821,174,54,121,"31,123",Available
PROD001,WH002,7/6/25,457,456,90,41,26,"12,128",Available
PROD005,WH002,7/8/25,83,43,181,62,62,"5,166",Out of Stock
PROD005,RTL01,7/10/25,75,20,39,98,106,"23,312",Out of Stock
PROD004,WH001,7/3/25,719,673,116,71,115,"21,894",Available
PROD003,RTL02,6/27/25,854,817,50,71,184,"41,615",Available
PROD004,RTL02,7/2/25,771,720,167,18,165,"39,765",Available
PROD002,RTL01,6/28/25,318,253,35,131,135,"8,499",Available
PROD005,WH002,6/22/25,649,636,21,41,93,"17,164",Available
PROD003,WH001,7/3/25,259,243,83,61,84,"8,974",Available
PROD005,WH001,6/25/25,443,439,108,18,44,"32,768",Available
PROD005,RTL01,7/9/25,157,67,28,116,163,"8,977",Low
PROD003,RTL01,6/19/25,679,663,35,73,156,"5,313",Available
PROD003,RTL02,7/4/25,208,137,127,142,112,"13,718",Low
PROD005,RTL02,6/30/25,423,324,135,149,57,"2,838",Available
PROD005,WH001,6/24/25,803,723,62,83,57,"6,083",Available
PROD004,WH001,6/11/25,503,499,178,42,76,"29,736",Available
PROD003,RTL02,6/14/25,373,303,119,110,186,"3,704",Available
PROD004,RTL02,6/26/25,289,238,191,91,45,"45,186",Available
PROD005,RTL02,6/26/25,273,182,84,74,171,"49,122",Available
PROD005,WH001,6/25/25,833,786,116,94,155,"26,666",Available
PROD004,WH002,6/16/25,658,613,110,55,86,"48,943",Available
PROD001,RTL02,7/9/25,324,269,153,58,109,"15,640",Available
PROD004,WH002,7/8/25,861,815,107,26,33,"1,935",Available
PROD003,RTL01,7/4/25,350,314,63,18,112,"28,927",Available
PROD004,WH002,6/30/25,58,37,32,78,177,"5,425",Out of Stock
PROD001,WH001,7/6/25,96,73,49,128,14,"13,433",Out of Stock
PROD002,WH002,6/18/25,324,300,113,17,194,"8,285",Available
PROD004,WH001,7/10/25,349,275,180,133,91,"1,431",Available
PROD005,RTL02,6/16/25,891,885,169,44,160,"26,292",Available
PROD001,WH002,7/3/25,588,546,73,133,120,"38,124",Available
PROD001,RTL01,6/30/25,993,911,96,68,15,"35,542",Available
PROD004,WH001,6/21/25,932,871,136,77,124,"37,938",Available
PROD001,RTL01,6/26/25,896,892,21,50,36,"6,937",Available
PROD002,WH001,6/29/25,861,813,69,106,39,"38,140",Available
PROD003,RTL01,7/2/25,753,718,173,109,114,"40,453",Available
PROD001,RTL01,6/18/25,315,243,62,25,141,"45,539",Available
PROD005,WH001,6/17/25,806,752,183,65,170,"41,781",Available
PROD005,WH002,7/5/25,357,331,113,28,13,"40,423",Available
PROD003,RTL01,7/8/25,163,77,197,19,166,"14,119",Available
PROD002,WH002,7/3/25,895,805,30,139,74,"31,899",Available
PROD005,RTL01,6/29/25,455,413,103,79,179,"32,313",Available
PROD003,WH002,6/21/25,723,631,23,20,174,"43,504",Available
PROD002,WH002,6/14/25,235,198,38,65,175,"40,389",Available
PROD003,RTL01,7/8/25,977,925,154,63,165,"44,034",Available
PROD004,WH002,6/20/25,65,35,83,104,45,"21,738",Out of Stock
PROD002,WH002,7/5/25,812,801,142,31,52,"36,062",Available
PROD002,RTL01,6/11/25,853,833,47,132,70,"9,856",Available
PROD002,RTL01,6/11/25,565,558,149,82,91,"17,000",Available
PROD002,RTL01,6/28/25,317,242,165,59,49,"25,243",Available
PROD003,RTL01,6/15/25,675,624,24,88,197,"36,034",Available
PROD003,RTL02,7/2/25,397,337,122,14,31,"29,211",Available
PROD002,RTL01,6/19/25,192,158,129,48,51,"28,942",Available
PROD002,RTL01,7/5/25,337,253,13,104,16,"4,875",Available
PROD003,RTL01,7/8/25,133,74,29,32,123,"7,118",Available
PROD004,WH001,7/9/25,88,9,97,138,73,"31,740",Low
PROD003,WH001,6/13/25,129,105,42,37,24,"23,364",Available
PROD003,WH002,6/12/25,788,693,41,96,129,"24,749",Available
PROD001,RTL02,6/23/25,775,691,45,91,81,"3,788",Available
PROD002,RTL02,7/1/25,149,136,140,148,101,"11,322",Low
PROD004,WH002,6/13/25,667,603,185,121,20,"41,358",Available
PROD003,RTL02,6/11/25,728,651,102,17,186,"31,901",Available
PROD001,WH002,7/1/25,171,139,39,63,156,"18,018",Available
PROD004,RTL02,6/30/25,866,847,68,132,46,"40,758",Available
PROD003,RTL01,6/18/25,428,402,21,110,175,"28,805",Available
PROD003,RTL01,6/13/25,158,97,173,49,10,"2,850",Available
PROD002,WH002,6/14/25,559,548,117,71,116,"32,603",Available
PROD005,WH002,6/12/25,327,278,131,45,132,"19,157",Available
PROD002,RTL02,6/18/25,750,717,73,15,159,"48,947",Available
PROD005,RTL02,7/3/25,106,106,24,131,25,"14,575",Out of Stock
PROD003,RTL02,7/7/25,401,364,137,24,75,"30,586",Available
PROD001,RTL02,7/3/25,607,516,124,137,193,"25,895",Available
PROD003,WH001,6/20/25,215,131,38,33,48,"5,452",Available
PROD002,RTL02,6/22/25,381,369,168,115,126,"23,525",Available
PROD003,RTL02,6/16/25,540,519,155,133,82,"5,642",Available
PROD004,RTL02,6/17/25,255,232,38,53,54,"6,790",Available
PROD003,RTL02,6/30/25,681,662,172,90,69,"16,043",Available
PROD005,RTL01,6/16/25,373,366,63,79,156,"34,235",Available
PROD001,RTL02,6/22/25,721,650,67,129,183,"35,300",Available
PROD004,WH002,6/28/25,839,796,156,19,173,"34,458",Available
PROD005,RTL02,7/4/25,777,701,32,136,95,"16,612",Available
PROD001,WH001,6/11/25,514,499,103,79,84,"33,202",Available
PROD004,RTL01,6/16/25,709,652,121,103,174,"30,094",Available
PROD005,RTL01,7/7/25,269,254,35,68,55,"39,421",Available
PROD005,RTL02,6/13/25,845,755,91,150,126,"18,340",Available
PROD004,WH002,6/18/25,625,582,73,134,36,"18,692",Available
PROD003,RTL01,7/3/25,188,182,181,75,117,"38,886",Available
PROD003,RTL02,6/23/25,664,609,75,59,150,"41,394",Available
PROD001,WH002,7/4/25,651,632,7,137,167,"24,987",Available
PROD003,RTL01,7/5/25,869,786,177,129,27,"45,575",Available
PROD001,RTL02,7/3/25,907,880,144,58,194,"46,667",Available
PROD004,RTL01,6/15/25,918,819,59,66,189,"11,711",Available
PROD002,WH002,6/14/25,506,438,114,33,148,"5,080",Available
PROD001,RTL02,6/28/25,559,548,181,78,44,"6,935",Available
PROD004,WH001,6/18/25,872,790,58,137,19,"29,013",Available
PROD001,RTL01,6/18/25,288,250,170,114,170,"2,817",Available
PROD002,WH001,7/1/25,283,206,2,93,151,"14,214",Available
PROD005,WH001,7/3/25,292,229,144,84,176,"37,937",Available
PROD002,RTL02,6/25/25,579,549,63,12,178,"21,423",Available
PROD003,RTL01,6/24/25,941,909,170,37,93,"21,670",Available
PROD003,WH002,7/10/25,431,383,51,56,160,"41,219",Available
PROD001,WH001,6/29/25,335,243,7,55,135,"17,166",Available
