Product ID,Location ID,Date,On-Hand Quantity,Available Quantity,In-Transit Quantity,Safety Stock Level,Reorder Point,Inventory Value,Inventory Status
PROD004,WH001,7/3/25,794,711,176,33,74,"48,869",Available
PROD005,RTL01,6/22/25,403,364,169,111,77,"2,093",Available
PROD003,WH002,6/28/25,964,945,141,134,47,"9,102",Available
PROD003,RTL01,6/15/25,223,176,123,35,36,"5,525",Available
PROD002,WH001,6/22/25,346,262,175,122,103,"6,899",Available
PROD002,RTL02,6/23/25,459,363,21,71,29,"17,771",Available
PROD004,WH001,6/30/25,620,619,163,53,12,"34,997",Available
PROD001,RTL01,6/22/25,959,926,28,15,80,"6,436",Available
PROD004,RTL02,6/14/25,757,660,71,10,136,"44,084",Available
PROD003,WH001,7/1/25,264,224,177,109,197,"7,070",Available
PROD001,WH001,7/1/25,101,38,17,128,81,"29,501",Out of Stock
PROD002,RTL02,6/19/25,572,566,84,140,130,"37,170",Available
PROD002,WH002,6/30/25,321,269,165,148,87,"12,483",Available
PROD001,WH002,7/4/25,322,243,163,43,73,"6,085",Available
PROD004,RTL02,6/10/25,283,224,55,59,31,"23,976",Available
PROD004,WH001,6/11/25,713,701,55,25,191,"10,504",Available
PROD004,WH002,7/9/25,184,102,80,149,95,"7,515",Low
PROD001,WH001,6/15/25,976,942,124,42,153,"2,745",Available
PROD005,WH001,7/1/25,299,265,131,140,139,"23,168",Available
PROD003,RTL01,7/10/25,808,805,53,67,193,"12,904",Available
PROD005,RTL02,6/30/25,490,408,5,33,128,"10,480",Available
PROD003,RTL01,6/14/25,925,839,124,54,80,"31,280",Available
PROD002,RTL02,6/13/25,499,406,110,95,189,"19,322",Available
PROD003,RTL01,6/16/25,366,298,162,11,74,"46,739",Available
PROD002,RTL02,6/16/25,854,790,39,44,165,"41,069",Available
PROD005,WH002,7/10/25,968,876,68,102,51,"41,867",Available
PROD002,WH001,6/26/25,968,912,39,31,135,"32,368",Available
PROD001,WH002,7/2/25,718,688,197,27,16,"42,772",Available
PROD004,RTL01,6/16/25,77,3,182,14,56,"45,738",Low
PROD005,WH001,6/21/25,365,284,2,17,95,"1,130",Available
PROD004,WH001,6/20/25,325,227,16,68,81,"17,527",Available
PROD002,RTL01,6/14/25,306,270,184,115,87,"29,282",Available
PROD003,WH001,7/4/25,238,236,0,99,118,"48,986",Available
PROD001,RTL01,6/19/25,639,616,83,63,109,"28,633",Available
PROD002,RTL01,7/9/25,242,175,124,92,47,"16,594",Available
PROD003,RTL02,7/4/25,426,375,68,46,51,"15,280",Available
PROD002,RTL01,6/20/25,946,924,33,80,131,"27,027",Available
PROD004,WH002,6/29/25,541,515,87,68,35,"15,518",Available
PROD001,RTL02,6/25/25,237,201,170,99,137,"49,732",Available
PROD005,RTL01,6/26/25,675,648,152,72,152,"19,415",Available
PROD002,RTL02,6/25/25,835,756,35,67,183,"6,471",Available
PROD003,RTL01,6/22/25,952,863,91,42,21,"47,632",Available
PROD001,WH001,7/9/25,447,380,1,140,113,"2,283",Available
PROD004,WH002,7/4/25,256,190,23,105,21,"41,005",Available
PROD005,RTL02,6/22/25,56,1,101,143,112,"17,985",Available
PROD003,WH001,6/27/25,60,55,73,25,19,"49,086",Available
PROD005,RTL01,6/29/25,338,282,170,46,149,"37,058",Available
PROD001,WH002,6/14/25,704,699,64,31,68,"6,156",Available
PROD003,WH002,6/30/25,990,964,35,36,16,"5,615",Available
PROD002,WH001,6/26/25,214,127,191,105,139,"11,570",Available
PROD004,RTL02,6/13/25,939,918,23,35,105,"49,578",Available
PROD005,WH001,7/7/25,832,805,44,44,74,"10,189",Available
PROD002,WH001,6/19/25,833,746,161,56,76,"8,648",Available
PROD003,RTL01,6/24/25,611,611,61,121,28,"43,440",Available
PROD002,WH002,6/15/25,443,385,161,38,28,"6,804",Available
PROD001,WH002,7/5/25,895,852,31,62,123,"28,397",Available
PROD005,WH002,7/9/25,443,390,101,114,79,"31,709",Available
PROD001,WH001,7/7/25,529,478,142,98,179,"13,609",Available
PROD004,WH002,7/9/25,322,301,31,21,64,"13,651",Available
PROD002,RTL02,6/12/25,725,651,66,71,56,"25,526",Available
PROD003,WH002,6/26/25,78,0,35,14,142,"40,479",Available
PROD004,RTL01,6/27/25,676,609,134,69,158,"31,445",Available
PROD002,RTL02,6/27/25,845,830,130,29,189,"12,157",Available
PROD004,RTL01,6/20/25,809,711,59,13,175,"20,668",Available
PROD005,RTL01,6/11/25,610,601,63,97,87,"11,326",Available
PROD005,RTL01,6/16/25,84,0,153,38,94,"13,911",Low
PROD004,RTL01,7/2/25,206,125,102,64,55,"38,621",Available
PROD003,RTL02,7/9/25,741,712,33,149,45,"17,931",Available
PROD002,WH002,6/26/25,988,964,31,94,200,"25,322",Available
PROD003,WH002,6/29/25,374,343,162,15,139,"35,569",Available
PROD002,WH001,6/21/25,168,91,149,99,76,"17,530",Low
PROD001,RTL02,6/28/25,50,34,86,76,50,"25,481",Available
PROD003,RTL02,7/9/25,244,168,99,28,150,"8,318",Available
PROD001,WH002,6/16/25,202,185,120,114,174,"20,695",Available
PROD002,RTL01,6/13/25,200,142,198,57,189,"13,290",Available
PROD003,RTL01,6/12/25,878,850,126,111,154,"4,004",Available
PROD001,RTL01,7/2/25,863,770,4,71,173,"42,883",Available
PROD003,RTL01,7/8/25,426,337,168,85,144,"26,625",Available
PROD002,WH002,6/20/25,778,761,9,50,25,"35,264",Available
PROD001,RTL02,7/7/25,396,299,85,100,157,"18,712",Available
PROD002,RTL02,6/23/25,298,254,46,15,17,"14,473",Available
PROD001,RTL01,6/28/25,875,786,1,86,22,"49,161",Available
PROD005,RTL02,6/13/25,285,218,97,90,73,"5,161",Available
PROD002,WH001,6/16/25,893,843,86,36,156,"6,101",Available
PROD001,RTL02,6/10/25,281,280,71,80,190,"39,870",Available
PROD004,RTL02,6/15/25,961,873,0,49,60,"15,786",Available
PROD002,WH002,6/16/25,858,780,113,132,153,"20,917",Available
PROD002,RTL02,6/10/25,762,709,6,74,80,"49,214",Available
PROD002,RTL02,6/16/25,710,677,166,120,31,"14,512",Available
PROD002,RTL01,6/18/25,656,655,157,99,47,"2,091",Available
PROD003,RTL01,6/13/25,988,978,132,91,24,"33,700",Available
PROD005,WH001,6/13/25,54,1,113,51,71,"39,675",Out of Stock
PROD001,WH001,6/11/25,132,108,185,72,197,"24,228",Available
PROD001,WH002,7/10/25,299,257,144,17,187,"31,174",Available
PROD002,WH002,6/24/25,779,726,188,121,145,"44,034",Available
PROD003,WH001,6/22/25,896,885,5,17,28,"16,711",Available
PROD004,RTL02,6/25/25,171,150,182,41,59,"18,886",Available
PROD003,RTL01,6/25/25,888,874,22,35,129,"31,136",Available
PROD002,WH002,6/16/25,222,129,1,91,77,"45,534",Available
PROD005,WH002,6/28/25,233,168,164,67,199,"11,560",Available
PROD002,WH002,6/26/25,675,669,41,24,77,"28,132",Available
PROD004,RTL01,7/10/25,527,514,196,22,125,"16,347",Available
PROD004,WH002,6/21/25,968,902,160,123,162,"3,987",Available
PROD001,RTL01,7/5/25,923,868,158,77,181,"8,035",Available
PROD005,RTL01,6/21/25,485,422,144,101,183,"4,222",Available
PROD002,RTL01,7/1/25,111,96,28,120,64,"45,912",Available
PROD003,WH002,7/3/25,333,263,126,134,143,"10,227",Available
PROD003,WH002,6/17/25,958,929,142,74,80,"44,231",Available
PROD003,WH002,6/26/25,532,437,19,87,45,"13,213",Available
PROD003,RTL02,7/8/25,390,293,58,87,19,"32,330",Available
PROD005,RTL02,6/27/25,311,281,25,95,55,"14,534",Available
PROD001,RTL01,7/4/25,729,647,12,43,92,"32,809",Available
PROD002,WH001,7/7/25,457,369,77,116,183,"9,338",Available
PROD002,WH002,6/11/25,188,126,144,117,200,"9,747",Available
PROD002,RTL02,7/9/25,94,59,119,112,92,"10,527",Low
PROD003,RTL02,7/4/25,596,525,165,90,70,"1,688",Available
PROD001,WH002,7/9/25,152,104,19,112,112,"7,790",Out of Stock
PROD001,WH002,6/21/25,622,594,169,148,52,"14,530",Available
PROD003,RTL02,6/30/25,449,365,15,21,76,"3,818",Available
PROD003,RTL01,7/3/25,82,66,198,60,168,"36,392",Available
PROD001,WH002,7/9/25,716,686,196,126,37,"2,835",Available
PROD001,RTL01,6/27/25,203,157,161,46,179,"12,346",Available
PROD004,RTL02,6/16/25,724,685,102,38,134,"15,801",Available
PROD005,RTL02,7/2/25,344,302,45,71,80,"39,079",Available
PROD001,RTL01,6/25/25,550,489,9,91,200,"20,460",Available
PROD004,WH001,6/15/25,635,566,110,71,60,"41,668",Available
PROD005,WH002,7/9/25,893,855,53,76,122,"39,732",Available
PROD001,WH002,6/29/25,296,209,139,69,169,"17,271",Available
PROD005,RTL02,6/26/25,556,527,15,35,102,"31,777",Available
PROD001,RTL01,7/8/25,510,430,147,100,110,"2,467",Available
PROD005,WH001,7/6/25,554,470,198,69,138,"32,026",Available
PROD005,RTL02,6/26/25,346,302,123,12,175,"33,397",Available
PROD003,WH002,6/19/25,565,525,44,126,52,"28,250",Available
PROD005,WH001,7/6/25,816,719,57,90,32,"48,403",Available
PROD004,RTL02,7/6/25,84,78,148,23,176,"14,708",Available
PROD003,RTL02,6/24/25,442,402,91,74,162,"19,113",Available
PROD002,RTL02,6/20/25,76,72,40,104,95,"23,761",Out of Stock
PROD001,WH002,6/11/25,512,451,177,119,51,"31,796",Available
PROD003,WH002,7/9/25,620,530,144,128,38,"31,788",Available
PROD005,WH002,6/17/25,316,279,176,141,112,"48,129",Available
PROD004,WH001,6/14/25,687,677,65,66,87,"1,583",Available
PROD003,RTL01,6/24/25,249,228,181,12,71,"46,017",Available
PROD001,RTL02,6/23/25,988,917,189,132,106,"15,117",Available
PROD001,WH001,6/17/25,922,846,170,98,142,"28,998",Available
PROD004,WH002,7/9/25,949,885,68,52,26,"19,895",Available
PROD004,WH001,6/22/25,628,567,56,137,81,"13,099",Available
PROD004,WH002,6/27/25,985,902,124,32,182,"44,543",Available
PROD001,WH001,7/2/25,359,268,160,30,103,"32,328",Available
PROD001,WH001,6/28/25,603,565,83,77,25,"47,410",Available
PROD001,RTL01,6/30/25,85,0,72,37,32,"23,315",Out of Stock
PROD002,RTL02,6/25/25,489,441,172,60,50,"34,348",Available
PROD005,RTL01,6/24/25,648,617,124,55,126,"41,561",Available
PROD003,WH002,7/4/25,288,214,37,66,107,"20,255",Available
PROD005,RTL01,7/2/25,646,644,196,105,182,"49,688",Available
PROD002,RTL01,7/5/25,332,261,60,125,117,"21,069",Available
PROD001,WH001,6/26/25,646,586,26,91,109,"12,603",Available
PROD004,WH001,6/26/25,253,233,112,93,184,"49,925",Available
PROD003,WH002,7/9/25,162,89,78,82,11,"4,105",Available
PROD005,RTL02,6/14/25,654,650,32,120,46,"33,567",Available
PROD002,WH001,6/29/25,574,491,37,52,180,"5,290",Available
PROD001,RTL02,7/1/25,651,625,181,61,74,"18,116",Available
PROD002,RTL02,6/14/25,751,679,66,101,179,"5,665",Available
PROD003,WH001,7/4/25,517,463,102,93,126,"14,290",Available
PROD004,WH001,6/22/25,865,814,140,66,25,"12,028",Available
PROD005,WH001,7/5/25,438,345,158,31,19,"4,139",Available
PROD002,WH001,7/2/25,777,734,25,47,185,"12,066",Available
PROD003,RTL01,7/8/25,428,364,92,10,122,"22,759",Available
PROD002,WH001,7/8/25,649,649,182,74,56,"35,855",Available
PROD004,RTL01,6/26/25,404,324,93,37,152,"27,007",Available
PROD002,RTL01,6/27/25,907,809,50,97,84,"13,678",Available
PROD004,RTL01,6/24/25,492,490,143,145,180,"42,644",Available
PROD003,RTL02,6/14/25,99,45,66,41,121,"20,589",Available
PROD005,WH002,6/11/25,947,903,63,61,32,"3,463",Available
PROD003,RTL01,6/22/25,276,205,20,15,95,"8,264",Available
PROD003,RTL01,6/16/25,689,681,7,104,50,"14,960",Available
PROD003,RTL02,7/9/25,168,125,189,38,127,"26,636",Available
PROD001,WH002,7/5/25,454,391,48,72,49,"39,118",Available
PROD004,WH001,6/22/25,730,700,19,149,126,"3,752",Available
PROD002,WH001,6/26/25,669,654,159,56,146,"44,709",Available
PROD002,WH002,6/22/25,481,466,149,21,177,"19,118",Available
PROD004,WH002,7/6/25,341,294,143,144,125,"9,077",Available
PROD004,RTL01,7/6/25,939,894,75,54,62,"18,459",Available
PROD003,WH002,6/16/25,839,830,182,52,180,"35,924",Available
PROD001,WH002,6/24/25,943,922,3,91,64,"16,834",Available
PROD002,WH001,6/29/25,157,92,190,91,156,"19,400",Available
PROD004,WH002,7/1/25,987,939,182,84,17,"17,009",Available
PROD004,WH001,6/15/25,244,149,48,134,179,"49,922",Available
PROD005,RTL01,6/14/25,428,376,42,18,160,"46,301",Available
PROD002,RTL01,6/11/25,697,605,193,99,50,"9,879",Available
PROD005,RTL02,6/18/25,295,195,188,36,114,"9,342",Available
PROD003,WH001,7/2/25,335,317,101,143,21,"1,758",Available
PROD005,WH002,6/29/25,862,769,187,18,178,"36,139",Available
PROD001,RTL01,7/5/25,441,354,170,75,36,"39,798",Available
PROD005,WH001,6/10/25,464,432,104,13,60,"43,349",Available
PROD002,WH001,6/10/25,703,695,188,126,162,"35,115",Available
PROD005,WH001,6/17/25,767,709,73,72,143,"49,445",Available
PROD003,WH001,6/14/25,442,363,184,90,84,"9,930",Available
PROD005,RTL02,6/27/25,136,45,83,115,148,"1,732",Low
PROD002,WH001,6/30/25,545,485,68,101,127,"26,182",Available
PROD003,RTL02,6/15/25,918,916,15,29,49,"11,817",Available
PROD003,WH002,6/25/25,659,616,168,71,110,"40,016",Available
PROD003,WH001,7/4/25,775,730,181,48,34,"21,657",Available
PROD005,RTL01,6/22/25,893,803,172,80,114,"39,429",Available
PROD005,RTL01,7/6/25,907,828,32,97,16,"4,093",Available
PROD005,WH002,6/10/25,515,514,98,124,67,"37,902",Available
PROD005,RTL02,6/14/25,847,837,85,62,11,"9,777",Available
PROD003,RTL01,6/22/25,967,933,108,108,94,"41,738",Available
PROD002,RTL02,6/19/25,188,114,173,22,166,"8,584",Available
PROD001,RTL02,6/10/25,638,610,120,33,42,"40,726",Available
PROD002,RTL01,6/19/25,62,0,78,70,89,"38,544",Available
PROD001,RTL02,6/28/25,750,694,79,22,33,"24,213",Available
PROD002,RTL01,7/8/25,863,777,192,77,200,"29,265",Available
PROD002,WH001,6/15/25,405,332,83,70,44,"38,985",Available
PROD004,RTL02,7/2/25,476,459,19,83,132,"23,201",Available
PROD005,RTL01,6/29/25,150,69,170,45,61,"31,275",Available
PROD003,RTL01,6/12/25,350,316,91,18,113,"17,422",Available
PROD004,RTL02,6/10/25,153,58,66,82,14,"24,955",Available
PROD003,WH001,6/20/25,651,627,14,32,19,"33,045",Available
PROD005,WH002,7/1/25,556,477,193,125,140,"25,454",Available
PROD003,RTL01,6/22/25,470,454,26,120,142,"42,202",Available
PROD002,RTL02,6/13/25,642,560,18,61,184,"2,268",Available
PROD005,RTL02,6/17/25,856,856,14,67,34,"3,453",Available
PROD003,RTL01,6/13/25,695,605,2,144,50,"27,196",Available
PROD003,RTL01,6/16/25,866,798,9,135,68,"13,517",Available
PROD004,RTL01,7/10/25,447,445,167,42,123,"10,820",Available
PROD003,RTL02,7/3/25,93,44,182,103,197,"28,916",Out of Stock
PROD001,RTL02,7/5/25,481,431,1,63,71,"48,046",Available
PROD001,RTL01,6/25/25,316,258,164,37,38,"7,021",Available
PROD003,WH002,6/16/25,496,476,134,128,62,"34,528",Available
PROD004,RTL02,7/5/25,368,283,133,135,70,"21,127",Available
PROD002,RTL02,6/20/25,598,533,45,81,195,"49,668",Available
PROD001,RTL01,6/17/25,289,234,48,20,133,"1,822",Available
PROD004,RTL01,6/11/25,166,98,75,99,62,"10,743",Available
PROD005,WH001,6/11/25,933,868,33,24,182,"33,699",Available
PROD003,RTL02,6/17/25,890,884,39,30,183,"16,082",Available
PROD005,RTL01,6/17/25,205,162,119,144,12,"7,262",Available
PROD004,RTL01,6/22/25,786,775,111,121,112,"4,283",Available
PROD005,RTL02,7/3/25,922,912,69,107,57,"26,408",Available
PROD004,WH001,6/14/25,560,485,86,150,145,"44,734",Available
PROD005,RTL02,6/16/25,198,177,118,123,193,"25,502",Available
PROD001,RTL01,6/18/25,532,432,71,150,38,"12,433",Available
PROD004,RTL02,7/4/25,444,353,2,31,112,"16,992",Available
PROD002,WH002,7/1/25,185,166,16,91,71,"32,232",Available
PROD004,WH002,7/8/25,164,75,145,108,28,"48,661",Low
PROD002,WH002,7/7/25,888,888,122,29,192,"27,860",Available
PROD002,WH002,6/22/25,966,910,151,142,61,"37,511",Available
PROD005,RTL02,6/24/25,590,556,84,53,149,"2,268",Available
PROD002,WH002,6/20/25,934,883,3,79,119,"42,360",Available
PROD001,RTL01,7/6/25,520,475,26,132,191,"10,216",Available
PROD004,WH002,6/19/25,811,733,105,62,93,"47,987",Available
PROD005,RTL02,6/13/25,457,406,15,138,185,"46,373",Available
PROD001,RTL02,7/5/25,297,207,166,132,56,"20,744",Available
PROD005,WH001,6/17/25,249,191,7,55,106,"7,498",Available
PROD005,RTL01,7/6/25,387,301,1,16,148,"24,439",Available
PROD003,WH002,6/19/25,634,553,78,122,168,"19,613",Available
PROD005,RTL02,6/27/25,645,577,51,48,118,"46,930",Available
PROD001,WH001,7/10/25,229,177,200,38,52,"3,081",Available
PROD004,RTL02,6/23/25,193,110,60,121,43,"19,933",Low
PROD005,WH001,7/3/25,850,794,139,61,147,"2,279",Available
PROD001,RTL01,6/30/25,594,546,29,126,78,"27,445",Available
PROD002,WH001,6/21/25,222,177,66,52,182,"47,645",Available
PROD001,WH002,7/1/25,624,551,15,41,180,"13,035",Available
PROD005,WH001,6/14/25,583,559,143,125,113,"2,250",Available
PROD005,WH001,6/27/25,294,231,154,101,78,"13,216",Available
PROD001,WH001,6/17/25,777,777,140,18,67,"37,916",Available
PROD001,RTL01,7/8/25,616,525,192,26,175,"8,528",Available
PROD005,WH001,6/21/25,675,583,58,150,146,"38,512",Available
PROD005,RTL01,6/18/25,107,25,77,72,76,"37,453",Low
PROD002,RTL02,6/27/25,734,730,36,26,22,"22,606",Available
PROD001,WH002,6/19/25,141,73,56,68,142,"46,290",Available
PROD001,WH002,6/22/25,666,603,174,148,35,"16,801",Available
PROD002,WH001,7/5/25,904,873,105,12,71,"20,856",Available
PROD005,WH002,6/28/25,822,778,199,83,146,"3,036",Available
PROD005,WH002,6/17/25,682,635,179,150,135,"42,052",Available
PROD004,RTL01,6/18/25,551,458,11,147,67,"35,337",Available
PROD005,WH001,7/1/25,345,280,62,26,153,"1,804",Available
PROD003,RTL02,6/30/25,728,643,7,30,113,"26,127",Available
PROD004,RTL01,6/15/25,342,314,172,35,96,"35,920",Available
PROD002,WH002,7/8/25,464,403,122,59,85,"13,613",Available
PROD005,WH001,6/19/25,440,425,59,17,124,"11,452",Available
PROD005,WH001,7/4/25,989,891,106,136,133,"10,958",Available
PROD002,WH002,6/28/25,648,590,32,149,110,"19,177",Available
PROD001,WH001,6/17/25,88,7,87,60,108,"12,345",Available
PROD002,WH002,6/16/25,646,642,112,20,39,"38,436",Available
PROD002,RTL02,6/20/25,886,794,50,101,99,"45,280",Available
PROD005,WH001,6/20/25,87,45,168,43,152,"5,699",Available
PROD003,WH002,7/9/25,511,450,116,74,85,"28,857",Available
PROD005,RTL01,6/25/25,394,338,86,43,33,"15,945",Available
PROD005,RTL02,7/7/25,687,664,4,122,87,"19,859",Available
PROD003,RTL02,7/8/25,984,951,30,109,165,"33,240",Available
PROD003,RTL02,6/15/25,526,443,192,107,132,"17,770",Available
PROD002,WH001,7/6/25,254,184,199,140,72,"7,515",Available
PROD002,WH002,6/24/25,264,237,21,143,137,"22,938",Available
PROD004,WH001,6/15/25,350,328,184,96,16,"47,509",Available
PROD003,RTL01,7/9/25,354,284,92,52,40,"37,683",Available
PROD001,RTL01,6/17/25,979,942,156,70,149,"18,900",Available
PROD001,WH002,6/23/25,593,522,64,78,195,"12,135",Available
PROD003,WH001,6/27/25,553,477,189,149,44,"5,544",Available
PROD001,WH002,6/18/25,92,23,173,71,70,"47,482",Low
PROD002,RTL01,6/25/25,379,371,85,76,111,"34,499",Available
PROD004,WH001,7/10/25,376,303,106,115,88,"24,638",Available
PROD001,RTL01,6/30/25,384,337,179,74,41,"21,300",Available
PROD002,RTL01,6/14/25,437,391,191,119,139,"15,975",Available
PROD003,WH002,6/25/25,590,537,85,39,40,"40,614",Available
PROD005,RTL02,6/28/25,123,115,186,117,58,"12,691",Low
PROD004,RTL02,6/16/25,491,487,195,51,48,"20,205",Available
PROD002,RTL01,6/18/25,252,227,116,17,142,"23,545",Available
PROD002,RTL01,7/1/25,204,195,152,90,179,"3,964",Available
PROD003,WH001,6/28/25,665,593,180,133,113,"2,821",Available
PROD004,WH002,6/22/25,111,107,164,33,73,"29,700",Available
PROD003,WH001,7/6/25,518,432,81,147,143,"8,165",Available
PROD004,WH002,6/27/25,666,619,66,62,155,"3,902",Available
PROD002,WH001,6/29/25,957,924,94,62,53,"8,141",Available
PROD005,RTL01,6/25/25,391,301,30,30,199,"20,904",Available
PROD001,WH002,6/26/25,642,598,64,137,63,"1,420",Available
PROD001,RTL01,6/29/25,739,700,192,81,159,"4,855",Available
PROD001,WH002,6/11/25,65,60,36,14,114,"34,357",Available
PROD003,RTL01,7/10/25,460,422,84,70,172,"4,784",Available
PROD004,WH002,6/18/25,898,842,17,119,173,"45,001",Available
PROD005,WH001,7/10/25,342,314,1,72,64,"7,713",Available
PROD002,WH001,6/13/25,167,120,191,116,29,"33,478",Available
PROD001,RTL02,7/10/25,351,307,192,147,182,"40,273",Available
PROD002,RTL02,6/29/25,268,238,69,64,183,"22,201",Available
PROD004,RTL01,6/11/25,910,822,172,69,118,"35,516",Available
PROD001,RTL01,6/13/25,418,349,64,43,70,"16,767",Available
PROD001,WH002,7/8/25,88,6,68,134,90,"19,501",Available
PROD004,WH002,6/29/25,531,499,159,98,145,"22,310",Available
PROD002,WH002,6/10/25,391,333,109,85,42,"11,786",Available
PROD003,WH002,7/6/25,966,902,159,121,94,"44,161",Available
PROD004,WH002,6/24/25,448,382,112,128,150,"43,059",Available
PROD004,WH002,7/8/25,394,384,114,117,146,"7,119",Available
PROD004,WH002,7/7/25,901,847,77,50,130,"11,846",Available
PROD005,WH001,7/10/25,123,84,118,103,177,"23,797",Available
PROD002,WH002,6/28/25,562,508,0,119,136,"21,016",Available
PROD003,WH001,6/11/25,365,267,159,92,176,"26,257",Available
PROD005,RTL01,6/22/25,936,836,128,130,157,"33,997",Available
PROD003,WH002,6/19/25,73,35,55,19,36,"29,158",Available
PROD001,WH001,6/25/25,539,457,178,109,66,"48,879",Available
PROD002,RTL01,7/3/25,112,15,107,145,167,"36,920",Available
PROD004,WH002,6/22/25,623,540,22,120,36,"6,065",Available
PROD002,WH001,6/10/25,739,679,43,113,50,"47,897",Available
PROD001,RTL01,6/20/25,902,868,99,44,54,"26,268",Available
PROD002,RTL01,7/6/25,852,794,178,21,30,"44,345",Available
PROD005,RTL02,7/1/25,223,174,118,120,104,"17,685",Available
PROD004,RTL01,7/6/25,656,558,170,117,129,"16,715",Available
PROD004,RTL01,7/5/25,794,779,160,107,150,"24,764",Available
PROD003,WH001,7/7/25,755,688,124,99,22,"6,873",Available
PROD005,WH002,6/10/25,863,799,160,118,77,"10,991",Available
PROD001,RTL01,6/17/25,197,165,25,48,48,"14,053",Available
PROD005,WH002,6/12/25,415,345,131,55,47,"44,628",Available
PROD002,WH001,6/10/25,932,913,84,134,56,"30,790",Available
PROD005,WH002,6/14/25,603,526,17,66,146,"41,259",Available
PROD004,WH002,6/15/25,208,177,88,28,136,"5,795",Available
PROD004,RTL01,6/15/25,245,242,128,114,156,"14,541",Available
PROD005,RTL01,6/28/25,558,480,76,104,168,"29,434",Available
PROD004,RTL01,6/24/25,985,904,64,71,121,"9,490",Available
PROD001,RTL01,6/23/25,549,484,60,117,98,"17,369",Available
PROD003,RTL01,6/23/25,492,482,94,132,30,"27,056",Available
PROD001,RTL02,6/16/25,674,657,109,87,150,"48,498",Available
PROD002,WH002,7/1/25,720,720,45,149,148,"16,423",Available
PROD004,RTL02,6/25/25,103,62,156,45,171,"13,021",Available
PROD004,WH001,6/26/25,343,284,147,98,187,"23,821",Available
PROD005,RTL02,6/22/25,56,0,117,103,122,"20,237",Available
PROD004,RTL01,6/15/25,316,296,7,113,141,"14,149",Available
PROD002,WH001,7/10/25,678,643,45,69,44,"29,914",Available
PROD002,WH001,6/30/25,507,448,121,39,97,"27,183",Available
PROD002,RTL01,6/15/25,613,586,189,56,117,"49,375",Available
PROD004,WH001,7/8/25,849,804,61,20,115,"2,220",Available
PROD002,RTL02,6/21/25,445,373,124,142,83,"36,313",Available
PROD003,WH001,6/26/25,953,932,103,57,47,"35,596",Available
PROD002,RTL01,7/3/25,330,268,129,85,94,"15,397",Available
PROD002,RTL02,6/23/25,977,967,3,136,65,"18,709",Available
PROD005,RTL02,6/26/25,678,583,127,106,159,"4,591",Available
PROD005,RTL01,6/20/25,90,10,13,149,104,"11,364",Low
PROD005,RTL02,7/8/25,997,957,161,23,51,"35,621",Available
PROD002,WH001,6/19/25,693,648,183,35,67,"31,666",Available
PROD002,RTL02,6/29/25,281,264,183,78,39,"44,998",Available
PROD004,WH002,6/29/25,854,803,63,131,32,"19,188",Available
PROD003,WH001,6/25/25,191,130,102,19,90,"9,708",Available
PROD003,RTL02,6/28/25,813,813,57,93,71,"46,012",Available
PROD004,WH002,6/27/25,936,931,110,130,176,"22,573",Available
PROD003,WH002,6/20/25,789,757,147,21,163,"22,923",Available
PROD003,WH002,6/29/25,332,270,95,31,53,"6,065",Available
PROD004,RTL02,7/7/25,706,698,174,43,109,"27,058",Available
PROD005,RTL02,7/6/25,506,498,9,51,75,"40,641",Available
PROD005,RTL02,6/22/25,591,520,13,116,36,"36,646",Available
PROD004,WH002,7/4/25,272,180,199,62,159,"47,562",Available
PROD004,RTL02,6/22/25,514,467,89,144,115,"9,451",Available
PROD003,RTL01,6/23/25,752,737,86,145,141,"12,330",Available
PROD005,RTL02,7/6/25,930,830,137,88,31,"9,562",Available
PROD004,WH002,7/7/25,665,635,159,78,58,"29,365",Available
PROD002,WH001,6/13/25,535,514,61,106,166,"48,766",Available
PROD003,WH001,6/19/25,168,120,135,128,70,"21,885",Out of Stock
PROD003,WH002,6/16/25,723,632,187,66,55,"17,769",Available
PROD001,RTL01,7/8/25,174,165,104,132,116,"33,459",Available
PROD005,RTL02,7/1/25,931,832,188,59,157,"13,248",Available
PROD002,RTL02,6/30/25,574,545,157,44,148,"2,908",Available
PROD004,RTL02,7/3/25,433,381,51,104,56,"11,447",Available
PROD001,WH002,6/24/25,304,209,189,27,124,"18,900",Available
PROD001,WH002,6/13/25,316,241,89,77,156,"34,847",Available
PROD002,RTL02,6/25/25,649,553,196,138,137,"36,924",Available
PROD001,WH001,7/4/25,603,525,84,88,86,"34,082",Available
PROD001,RTL01,6/10/25,143,99,176,16,58,"20,630",Available
PROD002,RTL02,7/8/25,100,34,63,86,166,"32,119",Low
PROD003,RTL01,6/14/25,907,827,149,130,77,"33,980",Available
PROD001,RTL02,6/11/25,300,267,169,142,21,"21,316",Available
PROD003,WH001,6/26/25,515,432,104,48,37,"13,438",Available
PROD005,RTL02,7/2/25,210,169,111,37,166,"7,073",Available
PROD001,RTL02,7/7/25,115,38,40,10,185,"9,673",Available
PROD003,WH001,6/13/25,86,46,73,72,38,"17,743",Available
PROD003,RTL01,7/5/25,555,555,45,77,115,"20,771",Available
PROD001,RTL01,6/15/25,952,904,40,52,122,"38,587",Available
PROD002,WH002,7/9/25,233,182,156,103,47,"31,710",Available
PROD003,RTL01,7/4/25,291,239,109,42,54,"40,687",Available
